field,value,source_doi,source_pdf,char_span
sample_type,Water-soluble OM,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[7180, 7196]"
instrument,custom-built FT-ICR mass spectrometer,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[7922, 7959]"
ionization_method,negative electrospray ionization (ESI),10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[7868, 7906]"
instrument,FT-ICR MS,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[9360, 9369]"
software_tools,R version 3.5,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[9569, 9582]"
dataset_accession,https://www.sciencebase.gov/catalog/item/5cd08fb1e4b09b8c0b79a466,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[9432, 9498]"
instrument,FT-ICR MS,10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[10834, 10843]"
sample_type,"chemistry, CAZyme data",10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[10823, 10860]"
dataset_accession,"SRP093781, https://doi.org/10.5066/P933APLH",10.3389/fmicb.2020.01753,10_3389_fmicb_2020_01753.pdf,"[10990, 11023]"
facility,University of Maryland Center for Environmental Science (UMCES),10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[43, 106]"
ionization_method,molecular methods such as comparative analysis of the 16S rDNA gene and metagenomics,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[3218, 3302]"
sample_type,bacteria species,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[3026, 3042]"
sample_type,Halobacteriovorax,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[9615, 9632]"
sample_type,"Vibrio sp. (2) Luminous sp. MAV, Aeromonas sp.",10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[34601, 34647]"
sample_type,enriched natural bacteria population from sample sites,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[35329, 35383]"
sample_type,V. parahaemolyticus,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[38304, 38323]"
sample_type,sewage and activated sludge,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[43747, 43774]"
sample_type,"Ps. fluorescens, E. coli, Sal. typhosa, Aerobacter aerogenes, Prot. morganii, Sal. paratyphi, Ps. aureofaciens, Ps. aeruginosa, Serratia marcescens",10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[43833, 43980]"
sample_type,"Al. faecalis, Bacillus megaterium (G C ) , Corynebacterium Barkeri (G C ) , Staphylococcus aureus var.",10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[44506, 44608]"
sample_type,soil,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[44767, 44771]"
sample_type,hydrophyla UMOS-11,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[46564, 46582]"
sample_type,Achromobacter liquifaciens ATCC 17716,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[46584, 46621]"
sample_type,root extract,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[47846, 47858]"
sample_type,"Rice Paddy water or rhizosphere, Korea",10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[48847, 48885]"
sample_type,Soil,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[49867, 49871]"
sample_type,syringae*****,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[50645, 50658]"
sample_type,municipal waste sludge,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[52927, 52949]"
sample_type,vulgaris,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[68192, 68200]"
sample_type,municipal waste sludge,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[90646, 90668]"
sample_type,Halobacteriovorax plaques,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[100812, 100837]"
sample_type,Bdellovibrio s,10.3389/fmicb.2020.545070,10_3389_fmicb_2020_545070.pdf,"[134767, 134781]"
instrument,custom-built,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[812, 824]"
ionization_method,ESI FT-ICR Mass Spectrometry,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[743, 771]"
instrument,4 T FTICR mass spectrometer,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[827, 854]"
ionization_method,negative ionization mode with ESI,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[1342, 1371]"
sample_type,purified HA sample,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[1142, 1160]"
facility,National High Magnetic Field Laboratory,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[862, 901]"
facility,"National High Magnetic Field Laboratory, Ion Cyclotron Resonance Facility",10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[2536, 2609]"
software_tools,PetroOrg,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[2610, 2618]"
instrument,Bruker Avance,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[4237, 4250]"
sample_type,HA sample,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[4350, 4359]"
ionization_method,MS,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[5676, 5678]"
sample_type,NMR and MS data,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[5668, 5683]"
instrument,Perkin-Elmer Spectrum Two Infrared Spectrometer,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[6784, 6831]"
sample_type,HA powder,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[6931, 6940]"
software_tools,XLStat,10.3389/fpls.2021.660224,10_3389_fpls_2021_660224.pdf,"[9911, 9917]"
sample_type,HTL products,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[2151, 2163]"
sample_type,feedstock,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[2206, 2215]"
instrument,freeze dryer,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[3937, 3949]"
sample_type,food waste,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[3903, 3913]"
instrument,model 6725 semi-micro bomb calorimeter,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[4897, 4935]"
sample_type,"food waste, bio-crude oil, and HTL-char",10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[4835, 4874]"
instrument,Series II 2400 elemental analyzer,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[5394, 5427]"
sample_type,"dry food waste, HTL-char, and bio-crude oil",10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[5328, 5371]"
instrument,custom-built 9.4 T FT-ICR mass spectrometer,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[6826, 6869]"
facility,"National High Magnetic Field Laboratory at Tallahassee, Florida",10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[6877, 6940]"
sample_type,Stock solutions,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[7462, 7477]"
software_tools,PetroOrg software,10.3389/fsufs.2021.658592,10_3389_fsufs_2021_658592.pdf,"[7989, 8006]"
facility,NHMFL,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[158, 163]"
sample_type,lab technology landscape,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[356, 380]"
sample_type,established cybersecurity control implementations,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[1538, 1587]"
facility,NHMFL and FSU experts,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[2312, 2333]"
sample_type,cybersecurity support,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[7756, 7777]"
sample_type,cybersecurity posture assessment and reporting,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[7895, 7941]"
sample_type,vulnerability management,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[7857, 7881]"
sample_type,encryption,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[7883, 7893]"
sample_type,business continuity,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[8056, 8075]"
sample_type,disaster recovery,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[8077, 8094]"
sample_type,incident response planning services,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[8100, 8135]"
sample_type,security awareness training,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[7982, 8009]"
facility,NHMFL's user facilities,10.3390/jcp3020011,10_3390_jcp3020011.pdf,"[29681, 29704]"
sample_type,NH3/HCHO simulants,10.3390/life11030234,10_3390_life11030234.pdf,"[1681, 1699]"
sample_type,Maillard reactions of glucose and glycine,10.3390/life11030234,10_3390_life11030234.pdf,"[1866, 1907]"
sample_type,Maillard reactions of glucose and NH4OH,10.3390/life11030234,10_3390_life11030234.pdf,"[2318, 2357]"
ionization_method,negative-ion Electrospray Ionization Fourier Transform Ion Cyclotron Resonance Mass Spectrometry,10.3390/life11030234,10_3390_life11030234.pdf,"[4024, 4120]"
sample_type,thermally altered biological samples,10.3390/life11030234,10_3390_life11030234.pdf,"[4938, 4974]"
sample_type,Microbial samples,10.3390/life11030234,10_3390_life11030234.pdf,"[4989, 5006]"
sample_type,Mesophilic bacteria E. coli,10.3390/life11030234,10_3390_life11030234.pdf,"[5082, 5109]"
sample_type,Thermophilic freshwater bacteria Thermus sp.,10.3390/life11030234,10_3390_life11030234.pdf,"[5331, 5375]"
instrument,Acustom-built FT-ICR,10.3390/life11030234,10_3390_life11030234.pdf,"[6321, 6341]"
facility,"National High Magnetic Field Laboratory in Tallahassee, Florida",10.3390/life11030234,10_3390_life11030234.pdf,"[6622, 6685]"
software_tools,modular ICR data station (Predator),10.3390/life11030234,10_3390_life11030234.pdf,"[6491, 6526]"
ionization_method,negative electrospray ionization (ESI),10.3390/life11030234,10_3390_life11030234.pdf,"[8032, 8070]"
sample_type,"Meteoritic, abiological, and biological materials",10.3390/life11030234,10_3390_life11030234.pdf,"[7702, 7751]"
instrument,LTQ Velos,10.3390/life11030234,10_3390_life11030234.pdf,"[8492, 8501]"
sample_type,Sample solutions,10.3390/life11030234,10_3390_life11030234.pdf,"[8327, 8343]"
ionization_method,ESI,10.3390/life11030234,10_3390_life11030234.pdf,"[10056, 10059]"
sample_type,biochar,10.3390/pr11102883,10_3390_pr11102883.pdf,"[4724, 4731]"
sample_type,water,10.3390/pr11102883,10_3390_pr11102883.pdf,"[4761, 4766]"
instrument,FT-ICR MS,10.3390/pr11102883,10_3390_pr11102883.pdf,"[6197, 6206]"
ionization_method,-ESI,10.3390/pr11102883,10_3390_pr11102883.pdf,"[6334, 6338]"
instrument,21T FT-ICR mass spectrometer,10.3390/pr11102883,10_3390_pr11102883.pdf,"[7195, 7223]"
ionization_method,negative-ion electrospray ionization,10.3390/pr11102883,10_3390_pr11102883.pdf,"[6768, 6804]"
software_tools,Predator Software Corev1.2.3,10.3390/pr11102883,10_3390_pr11102883.pdf,"[7620, 7648]"
sample_type,industrial samples,10.3390/pr8111472,10_3390_pr8111472.pdf,"[391, 409]"
sample_type,Vacuum residue (VR),10.3390/pr8111472,10_3390_pr8111472.pdf,"[665, 685]"
sample_type,the corresponding desulphated oil (DAO 1),10.3390/pr8111472,10_3390_pr8111472.pdf,"[692, 738]"
software_tools,EMPOWER3,10.3390/pr8111472,10_3390_pr8111472.pdf,"[2271, 2279]"
instrument,Dionex High-Performance Liquid Chromatography system,10.3390/pr8111472,10_3390_pr8111472.pdf,"[3465, 3510]"
instrument,UltiMate 3000 microflow pump,10.3390/pr8111472,10_3390_pr8111472.pdf,"[3533, 3561]"
instrument,UltiMate 3000 autosampler,10.3390/pr8111472,10_3390_pr8111472.pdf,"[3569, 3594]"
instrument,"double-focusing sector field inductively coupled plasma mass spectrometer (Element XR, Thermo Fisher Scientific)",10.3390/pr8111472,10_3390_pr8111472.pdf,"[5063, 5174]"
instrument,SolariXR,10.3390/pr8111472,10_3390_pr8111472.pdf,"[5647, 5655]"
ionization_method,"APPI (10 / 10.6 eV, Kr-lamp)",10.3390/pr8111472,10_3390_pr8111472.pdf,"[5755, 5783]"
sample_type,blank,10.3390/pr8111472,10_3390_pr8111472.pdf,"[6453, 6458]"
sample_type,crystallizable fraction,10.3390/pr8111472,10_3390_pr8111472.pdf,"[7568, 7591]"
sample_type,Aromatic Extract,10.3390/pr8111472,10_3390_pr8111472.pdf,"[9461, 9477]"
sample_type,anthropogenic DOM,10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[1227, 1244]"
facility,"Dlila Facility, Israel",10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[1392, 1414]"
sample_type,DOM structural fractions,10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[3185, 3209]"
sample_type,unfractionated anthropogenic DOM,10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[3215, 3247]"
sample_type,DOM solutions and the sorbed OM extracts,10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[5614, 5654]"
instrument,9.4 T FT-ICR mass spectrometer,10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[7172, 7202]"
ionization_method,negative ion mode electrospray ionization (ESI),10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[7022, 7071]"
software_tools,Custom software (PetroOrg © ),10.3390/soilsystems2010014,10_3390_soilsystems2010014.pdf,"[8477, 8506]"
instrument,Horiba W-23XD Water Quality Monitoring System,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[4286, 4331]"
instrument,Shimadzu UV-1800 spectrophotometer,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[4852, 4886]"
sample_type,water samples,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[5544, 5557]"
instrument,9.4 tesla custom-built FT-ICR MS,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[6194, 6226]"
sample_type,methanol extracts,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[6157, 6174]"
facility,National High Magnetic Field Laboratory (NHMFL),10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[6234, 6280]"
software_tools,MIDAS Predator Analysis,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[6499, 6522]"
instrument,Keck Carbon Cycle Accelerator Mass Spectrometry,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[8171, 8218]"
sample_type,Freeze-dried retentates from 1 k Da cutoff ultrafiltration,10.5194/bg-15-6637-2018,10_5194_bg-15-6637-2018.pdf,"[7850, 7908]"
sample_type,DOC concentration measurements,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[1205, 1235]"
sample_type,molecular-level characterization of DOM and WEOM,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[1240, 1288]"
sample_type,Surface ice particulate matter,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[1675, 1705]"
instrument,Shimadzu TOC-LCSH,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[3623, 3640]"
sample_type,DOM and WEOM samples,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[4518, 4538]"
facility,"GFZ Potsdam, Germany",10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[4569, 4589]"
instrument,custom-built 21 tesla FT-ICR MS,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5307, 5338]"
ionization_method,Electrospray ionization,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5458, 5481]"
sample_type,DOM composition,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5270, 5285]"
facility,"National High Magnetic Field Laboratory in Tallahassee, Florida",10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5346, 5409]"
sample_type,Mass spectra,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5760, 5772]"
software_tools,Predator analysis software,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[5939, 5965]"
sample_type,formulae,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[6575, 6583]"
software_tools,R,10.5194/bg-22-41-2025,10_5194_bg-22-41-2025.pdf,"[8319, 8320]"
sample_type,Water samples,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[1244, 1257]"
instrument,Shimadzu TOCLCPH analyzer,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[5244, 5269]"
sample_type,Dissolved organic carbon (DOC),10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[5133, 5157]"
facility,Woods Hole Oceanographic Institution,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[5695, 5731]"
sample_type,DOC,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[5737, 5740]"
instrument,21 T FT-ICR MS,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[8418, 8432]"
ionization_method,negative-ion electrospray ionization,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[8381, 8417]"
sample_type,Water samples,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[8289, 8302]"
sample_type,peaks,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[8880, 8885]"
software_tools,"Predator analysis, PetroOrg",10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[8829, 8846]"
sample_type,sugar-like compounds,10.5194/tc-19-2769-2025,10_5194_tc-19-2769-2025.pdf,"[9596, 9616]"
sample_type,crude oil,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[2654, 2663]"
sample_type,oil residue,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[9501, 9512]"
instrument,FT-ICR-MS,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[25484, 25493]"
ionization_method,electrospray ionization,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[25891, 25914]"
sample_type,normal alkanes,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[28396, 28410]"
sample_type,"branched and cyclic alkanes, aromatics, and resins",10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[28512, 28562]"
sample_type,PAH compounds,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[28749, 28762]"
sample_type,petroleum biomarker compounds,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[28911, 28940]"
sample_type,typical samples from Louisiana coastal marshes,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[29257, 29303]"
sample_type,"fresh, unweathered Macondo oil and four marsh sediment extracts",10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[30075, 30146]"
sample_type,forensic petroleum biomarker compounds,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[32010, 32050]"
sample_type,hopanes,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[32085, 32092]"
sample_type,steranes,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[32094, 32102]"
sample_type,triaromatic steroids,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[32108, 32128]"
ionization_method,selected ion monitoring (SIM),10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[35059, 35088]"
ionization_method,GC×GC,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[35770, 35775]"
sample_type,crude oil-degrading bacterial communities,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[37344, 37385]"
sample_type,weathered northern crude oils,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[41196, 41225]"
sample_type,petroleum,10.5670/oceanog.2016.77,10_5670_oceanog_2016_77.pdf,"[42177, 42186]"
ionization_method,Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR MS),10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[2020, 2091]"
sample_type,ice cores,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[4023, 4032]"
facility,"Department of Chemical and Biological Engineering, Montana State University, USA",10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[4268, 4348]"
sample_type,Organic matter,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[4594, 4608]"
sample_type,Hydrogen saturation (H/C) in organic matter,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[5592, 5616]"
sample_type,"Lignin-like, protein-like, and polyphenolic compounds",10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[5785, 5838]"
sample_type,Bacterial cells,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[6016, 6031]"
sample_type,16S RNA gene amplicons,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[6392, 6414]"
sample_type,16S rRNA gene sequences,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[8188, 8211]"
sample_type,OM,10.7185/geochemlet.1732,10_7185_geochemlet_1732.pdf,"[9525, 9527]"
ionization_method,nano-electrospray ionization,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[569, 597]"
ionization_method,microelectrospray,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[1753, 1770]"
instrument,Orbitrap Velos Pro,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[1916, 1934]"
instrument,modified Orbitrap Elite,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[2636, 2659]"
ionization_method,reagent ionization source,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[2853, 2878]"
instrument,Tektronix MDO3014,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[4391, 4408]"
sample_type,PIP AC voltage waveforms,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[4217, 4241]"
instrument,"instrument settings: 120,000 resolving power at m/z 400; 300 -4000 m/z scan range",10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[5337, 5418]"
sample_type,IIPT/PIP MS/MS spectra,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[5265, 5287]"
ionization_method,CID,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[7080, 7083]"
sample_type,E. coli ribosomal protein mixture,10.1007/s13361-019-02290-8,10_1007_s13361-019-02290-8.pdf,"[7347, 7380]"
